0,0.118
1,0.22573333333333334
2,0.28226666666666667
3,0.3685
4,0.2782833333333333
5,0.48351666666666665
6,0.39561666666666667
7,0.2884333333333333
8,0.3451666666666667
9,0.36501666666666666
10,0.34446666666666664
11,0.30025
12,0.40878333333333333
13,0.29595
14,0.2631
15,0.2871666666666667
16,0.3929666666666667
17,0.2620166666666667
18,0.3165833333333333
19,0.2845
20,0.3145833333333333
21,0.3309166666666667
22,0.32716666666666666
23,0.25456666666666666
24,0.3501
25,0.32145
26,0.36218333333333336
27,0.23605
28,0.34386666666666665
29,0.3398833333333333
30,0.29405
31,0.3994333333333333
32,0.3874166666666667
33,0.4503333333333333
34,0.2905
35,0.3541
36,0.29146666666666665
37,0.2703333333333333
38,0.29233333333333333
39,0.4158
40,0.37693333333333334
41,0.3564833333333333
42,0.27425
43,0.33021666666666666
44,0.28575
45,0.2531833333333333
46,0.3785833333333333
47,0.35718333333333335
48,0.39295
49,0.3953833333333333
50,0.27895
